EXERCICE,D_R,I_F,ORDRE_O_N,CODE_CHAPITRE,LIBELLE_CHAPITRE,CODE_SS_FONCTION,LIBELLE_SS_FONCTION,CODE_ARTICLE,LIBELLE_ARTICLE,MONTANT
2011,R,I,N,23,IMMOBILISATIONS  EN COURS,824,Autres opérations d'aménagement urbain,237,AVANCES ET ACOMPTES IMMOBILISATIONS INCORPORELLES,0
2011,D,I,N,23,IMMOBILISATIONS EN COURS,90,Interventions économiques,2313,CONSTRUCTIONS,0
2011,D,I,N,23,IMMOBILISATIONS EN COURS,91,Marchés et droits de place,2313,CONSTRUCTIONS,19500
2011,D,I,N,26,PARTICIPATIONS ET CREANCES RATTACHEES,1,Services généraux opérations non ventilables,261,TITRES DE PARTICIPATION,400000
2011,D,I,N,27,AUTRES IMMOBILISATIONS  FINANCIERES,1,Services généraux opérations non ventilables,275,DEPOTS ET CAUTIONNEMENTS VERSES,275000
2011,R,I,N,27,AUTRES IMMOBILISATIONS  FINANCIERES,1,Services généraux opérations non ventilables,275,DEPOTS ET CAUTIONNEMENTS VERSES,275000
2011,R,I,N,27,AUTRES IMMOBILISATIONS  FINANCIERES,1,Services généraux opérations non ventilables,2761,CREANCES POUR AVANCES EN GARANTIES D'EMPRUNT,0
2011,R,I,N,27,AUTRES IMMOBILISATIONS  FINANCIERES,1,Services généraux opérations non ventilables,2762,CREANCES SUR TRANSFERT DE DROIT A DEDUCTION T.V.A.,48000
2011,R,I,N,27,AUTRES IMMOBILISATIONS  FINANCIERES,1,Services généraux opérations non ventilables,276351,AUTRES CREANCES IMMOBILISEES - GFP DE RATTACHEMENT,6811064
2011,D,I,N,27,AUTRES IMMOBILISATIONS  FINANCIERES,321,Bibliothèques et médiathèques,2764,CREANCES SUR PARTICULIERS ET AUTRES PERSONNES DE DROIT PRIVE,0
2011,D,I,N,27,AUTRES IMMOBILISATIONS  FINANCIERES,824,Autres opérations d'aménagement urbain,274,PRETS,0
2011,R,I,N,27,AUTRES IMMOBILISATIONS  FINANCIERES,824,Autres opérations d'aménagement urbain,274,PRETS,0
2011,D,I,N,4541,TRAVAUX EFFECTUES D'OFFICE POUR LE COMPTE DE TIERS,20,Administration générale de la collectivité,4541,TRAVAUX EFFECTUES D'OFFICE POUR LE COMPTE DE TIERS,100000
2011,R,I,N,4542,TRAVAUX EFFECTUES D'OFFICE POUR LE COMPTE DE TIERS,20,Administration générale de la collectivité,4542,TRAVAUX EFFECTUES D'OFFICE POUR LE COMPTE DE TIERS,100000
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,20,Administration générale de la collectivité,6532,FRAIS DE MISSION,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,20,Administration générale de la collectivité,654,PERTES SUR CREANCES IRRECOUVRABLES,400000
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,20,Administration générale de la collectivité,6558,AUTRES CONTRIBUTIONS OBLIGATOIRES,9500
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,20,Administration générale de la collectivité,657363,ETS ET SERVICES RATTACHES A CARACTERE ADMINISTRATIF,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,20,Administration générale de la collectivité,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,1909545
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,20,Administration générale de la collectivité,658,CHARGES DIVERSES DE GESTION COURANTE,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,21,Administration générale assemblée locale,6531,INDEMNITES,852081
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,21,Administration générale assemblée locale,6532,FRAIS DE MISSION,56500
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,21,Administration générale assemblée locale,6533,COTISATIONS DE RETRAITE,61374
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,21,Administration générale assemblée locale,6534,COTISATIONS SECURITE SOCIALE- PART PATRONALE,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,21,Administration générale assemblée locale,6535,FORMATION,25000
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,21,Administration générale assemblée locale,65372,COTISATIONS AU FONDS DE FINANCEMENT ALLOCATION FIN DE MANDAT,2567
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,48,Autres actions de coopération décentralisée,657348,SUBVENTIONS DE FONCTIONNEMENT VERSEES AUX AUTRES COMMUNES,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,48,Autres actions de coopération décentralisée,65738,SUBVENTIONS FONCTIONNEMENT AUTRES ORGANISMES PUBLICS,23500
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,48,Autres actions de coopération décentralisée,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,606000
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,110,Sécurité intérieure - services communs,654,PERTES SUR CREANCES IRRECOUVRABLES,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,110,Sécurité intérieure - services communs,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,4000
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,112,Police Municipale,654,PERTES SUR CREANCES IRRECOUVRABLES,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,112,Police Municipale,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,1964
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,213,Classes regroupées,6558,AUTRES CONTRIBUTIONS OBLIGATOIRES,3322095
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,213,Classes regroupées,657341,SUBVENTIONS DE FONCTIONNEMENT VERSEES AUX COMMUNES DU GFP,99000
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,213,Classes regroupées,657348,SUBVENTIONS DE FONCTIONNEMENT VERSEES AUX AUTRES COMMUNES,1000
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,213,Classes regroupées,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,1060515
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,22,Enseignement du 2e degré,65738,SUBVENTIONS FONCTIONNEMENT AUTRES ORGANISMES PUBLICS,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,22,Enseignement du 2e degré,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,90680
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,251,Hébergement et restauration scolaire,654,PERTES SUR CREANCES IRRECOUVRABLES,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,254,Médecine scolaire,651,"REDEVANCES POUR CONCESSIONS, BREVETS, LICENCES",0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,255,Autres enseignements,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,601860
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,311,Culture - Expression musicale lyrique,654,PERTES SUR CREANCES IRRECOUVRABLES,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,311,Culture - Expression musicale lyrique,657358,SUBVENTIONS DE FONCTIONNEMENT VERSEES AUX AUTRES GROUPEMENTS,5020000
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,311,Culture - Expression musicale lyrique,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,6261437
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,312,Culture - Arts plastiques et autres activités,65737,SUBVENTION FONCTIONNEMENT AUTRES ETS PUBLICS LOCAUX,525000
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,312,Culture - Arts plastiques et autres activités,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,145036
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,313,Culture - Théâtres,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,1591850
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,321,Bibliothèques et médiathèques,651,"REDEVANCES POUR CONCESSIONS, BREVETS, LICENCES",0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,321,Bibliothèques et médiathèques,654,PERTES SUR CREANCES IRRECOUVRABLES,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,322,Musées,654,PERTES SUR CREANCES IRRECOUVRABLES,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,322,Musées,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,7364950
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,322,Musées,658,CHARGES DIVERSES DE GESTION COURANTE,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,324,Entretien du Patrimoine culturel,651,"REDEVANCES POUR CONCESSIONS, BREVETS, LICENCES",0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,324,Entretien du Patrimoine culturel,65737,SUBVENTION FONCTIONNEMENT AUTRES ETS PUBLICS LOCAUX,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,324,Entretien du Patrimoine culturel,65738,SUBVENTIONS FONCTIONNEMENT AUTRES ORGANISMES PUBLICS,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,324,Entretien du Patrimoine culturel,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,522608
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,33,Action culturelle,651,"REDEVANCES POUR CONCESSIONS, BREVETS, LICENCES",0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,33,Action culturelle,65733,SUBVENTIONS DE FONCTIONNEMENT AUX DEPARTEMENTS,15247
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,33,Action culturelle,657351,SUBVENTIONS DE FONCTIONNEMENT VERSEES AU GFP DE RATTACHEMENT,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,33,Action culturelle,65738,SUBVENTIONS FONCTIONNEMENT AUTRES ORGANISMES PUBLICS,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,33,Action culturelle,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,6912465
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,40,Sports et Jeunesse - Services communs,657341,SUBVENTIONS DE FONCTIONNEMENT VERSEES AUX COMMUNES DU GFP,21600
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,40,Sports et Jeunesse - Services communs,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,7333638
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,413,Piscines,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,2005776
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,414,Autres équipements sportifs ou de loisir,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,801815
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,415,Manifestations sportives,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,225840
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,422,Autres activités pour les jeunes,654,PERTES SUR CREANCES IRRECOUVRABLES,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,422,Autres activités pour les jeunes,657362,SUBVENTION DE FONCTIONNEMENT ETABLISSEMENTS RATTACHES - CCAS,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,422,Autres activités pour les jeunes,65738,SUBVENTIONS FONCTIONNEMENT AUTRES ORGANISMES PUBLICS,65344
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,422,Autres activités pour les jeunes,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,19087965
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,510,Santé - services communs,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,120540
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,520,Interventions sociales - services communs,65733,SUBVENTIONS DE FONCTIONNEMENT AUX DEPARTEMENTS,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,520,Interventions sociales - services communs,657362,SUBVENTION DE FONCTIONNEMENT ETABLISSEMENTS RATTACHES - CCAS,18305894
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,520,Interventions sociales - services communs,65738,SUBVENTIONS FONCTIONNEMENT AUTRES ORGANISMES PUBLICS,620000
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,520,Interventions sociales - services communs,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,134480
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,522,Actions en faveur de l'enfance et l'adolescence,657341,SUBVENTIONS DE FONCTIONNEMENT VERSEES AUX COMMUNES DU GFP,11500
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,522,Actions en faveur de l'enfance et l'adolescence,65737,SUBVENTION FONCTIONNEMENT AUTRES ETS PUBLICS LOCAUX,116476
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,522,Actions en faveur de l'enfance et l'adolescence,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,164900
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,523,Actions en faveur personnes en difficulté,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,60,Famille - Services communs,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,54200
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,61,Services en faveur des personnes agées,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,892500
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,63,Aides à la Famille,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,122500
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,64,Crèches et garderies,654,PERTES SUR CREANCES IRRECOUVRABLES,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,64,Crèches et garderies,65738,SUBVENTIONS FONCTIONNEMENT AUTRES ORGANISMES PUBLICS,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,64,Crèches et garderies,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,5251000
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,70,Logement - services communs,657351,SUBVENTIONS DE FONCTIONNEMENT VERSEES AU GFP DE RATTACHEMENT,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,70,Logement - services communs,65737,SUBVENTION FONCTIONNEMENT AUTRES ETS PUBLICS LOCAUX,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,70,Logement - services communs,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,37800
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,820,Aménagements urbains - services communs,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,22600
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,823,Espaces verts urbains,65737,SUBVENTION FONCTIONNEMENT AUTRES ETS PUBLICS LOCAUX,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,823,Espaces verts urbains,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,1715
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,830,Environnement - services communs,6554,CONTRIBUTIONS AUX ORGANISMES DE REGROUPEMENT,89557
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,830,Environnement - services communs,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,118893
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,90,Interventions économiques,651,"REDEVANCES POUR CONCESSIONS, BREVETS, LICENCES",0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,90,Interventions économiques,657351,SUBVENTIONS DE FONCTIONNEMENT VERSEES AU GFP DE RATTACHEMENT,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,90,Interventions économiques,65738,SUBVENTIONS FONCTIONNEMENT AUTRES ORGANISMES PUBLICS,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,90,Interventions économiques,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,436028
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,91,Marchés et droits de place,654,PERTES SUR CREANCES IRRECOUVRABLES,0
2011,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,91,Marchés et droits de place,6574,SUBV. FONCT. ASSOCIATIONS & AUTRES PERSONNES DE DROIT PRIVE,24657
2011,D,F,N,656,FRAIS DE FONCTIONNEMENT DES GROUPES D'ELUS,1,Services généraux opérations non ventilables,6561,FRAIS DE FONCTIONNEMENT GROUPES D'ELUS/ FRAIS DE PERSONNEL,209713
2011,D,F,N,66,CHARGES FINANCIERES,1,Services généraux opérations non ventilables,66111,INTERETS REGLES A L'ECHEANCE,13648000
2011,D,F,N,66,CHARGES FINANCIERES,1,Services généraux opérations non ventilables,66112,INTERETS - RATTACHEMENT DES ICNE,-218000
2011,D,F,N,66,CHARGES FINANCIERES,1,Services généraux opérations non ventilables,6615,INTERETS COMPTES COURANTS DEPOTS CREDITEURS,100000
2011,D,F,N,66,CHARGES FINANCIERES,1,Services généraux opérations non ventilables,6618,INTERETS DES AUTRES DETTES,200000
2011,D,F,N,66,CHARGES FINANCIERES,1,Services généraux opérations non ventilables,666,PERTES DE CHANGE,250000
2011,D,F,N,66,CHARGES FINANCIERES,1,Services généraux opérations non ventilables,668,AUTRES CHARGES FINANCIERES,20000
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,1,Services généraux opérations non ventilables,6718,AUTRES CHARGES EXCEPT. OPERATIONS DE GESTION,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,1,Services généraux opérations non ventilables,673,TITRES ANNULES (SUR EXERCICES ANTERIEURS),400000
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,1,Services généraux opérations non ventilables,678,AUTRES CHARGES EXCEPTIONNELLES,150000
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,20,Administration générale de la collectivité,6711,INTERETS MORATOIRES ET PENALITES SUR MARCHES,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,20,Administration générale de la collectivité,6712,AMENDES FISCALES ET PENALES,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,20,Administration générale de la collectivité,6718,AUTRES CHARGES EXCEPT. OPERATIONS DE GESTION,600
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,20,Administration générale de la collectivité,678,AUTRES CHARGES EXCEPTIONNELLES,21470
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,26,Cimetières et Pompes funèbres,678,AUTRES CHARGES EXCEPTIONNELLES,2000
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,48,Autres actions de coopération décentralisée,6714,BOURSES ET PRIX,35300
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,110,Sécurité intérieure - services communs,6718,AUTRES CHARGES EXCEPT. OPERATIONS DE GESTION,300
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,112,Police Municipale,678,AUTRES CHARGES EXCEPTIONNELLES,6000
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,251,Hébergement et restauration scolaire,6718,AUTRES CHARGES EXCEPT. OPERATIONS DE GESTION,4500
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,255,Autres enseignements,6718,AUTRES CHARGES EXCEPT. OPERATIONS DE GESTION,500
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,311,Culture - Expression musicale lyrique,6714,BOURSES ET PRIX,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,311,Culture - Expression musicale lyrique,6718,AUTRES CHARGES EXCEPT. OPERATIONS DE GESTION,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,312,Culture - Arts plastiques et autres activités,6714,BOURSES ET PRIX,16500
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,312,Culture - Arts plastiques et autres activités,6718,AUTRES CHARGES EXCEPT. OPERATIONS DE GESTION,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,321,Bibliothèques et médiathèques,6718,AUTRES CHARGES EXCEPT. OPERATIONS DE GESTION,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,321,Bibliothèques et médiathèques,678,AUTRES CHARGES EXCEPTIONNELLES,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,324,Entretien du Patrimoine culturel,678,AUTRES CHARGES EXCEPTIONNELLES,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,411,"Salles de sport, gymnases",6718,AUTRES CHARGES EXCEPT. OPERATIONS DE GESTION,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,411,"Salles de sport, gymnases",678,AUTRES CHARGES EXCEPTIONNELLES,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,414,Autres équipements sportifs ou de loisir,678,AUTRES CHARGES EXCEPTIONNELLES,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,422,Autres activités pour les jeunes,6714,BOURSES ET PRIX,56000
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,422,Autres activités pour les jeunes,678,AUTRES CHARGES EXCEPTIONNELLES,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,520,Interventions sociales - services communs,6713,SECOURS ET DOTS,10000
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,64,Crèches et garderies,6718,AUTRES CHARGES EXCEPT. OPERATIONS DE GESTION,400
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,64,Crèches et garderies,678,AUTRES CHARGES EXCEPTIONNELLES,100
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,823,Espaces verts urbains,678,AUTRES CHARGES EXCEPTIONNELLES,0
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,830,Environnement - services communs,6713,SECOURS ET DOTS,2000
2011,D,F,N,67,CHARGES EXCEPTIONNELLES,91,Marchés et droits de place,6718,AUTRES CHARGES EXCEPT. OPERATIONS DE GESTION,1000
2011,D,F,N,68,DOTATIONS AUX AMORTISSEMENTS ET PROVISIONS,1,Services généraux opérations non ventilables,6815,DOTATIONS AUX PROV. PR RISQUES ET CHARGES DE FCT COURANT,100000
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",20,Administration générale de la collectivité,7013,VENTE DE PRODUITS RESIDUELS,5000
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",20,Administration générale de la collectivité,70388,AUTRES REDEVANCES ET RECETTES DIVERSES,4000
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",20,Administration générale de la collectivité,70688,AUTRES PRESTATIONS DE SERVICES,9100
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",20,Administration générale de la collectivité,7083,LOCATIONS DIVERSES (AUTRES QU'IMMEUBLES),6000
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",20,Administration générale de la collectivité,70846,MISE A DIPOSITION DE PERSONNEL FACTURE / GFP DE RATTACHEMENT,105486
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",20,Administration générale de la collectivité,70848,MISE A DISPOSITION DE PERSONNEL FACTURE,0
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",20,Administration générale de la collectivité,70876,REMBOURSEMENT DE FRAIS / GFP DE RATTACHEMENT,11500
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",20,Administration générale de la collectivité,70878,REMBOURSEMENT FRAIS / AUTRES REDEVABLES,122400
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",22,Administration générale de l'Etat,704,TRAVAUX,6500
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",22,Administration générale de l'Etat,70878,REMBOURSEMENT FRAIS / AUTRES REDEVABLES,0
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",22,Administration générale de l'Etat,7088,AUTRES PRODUITS D'ACTIVITES ANNEXES,6
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",26,Cimetières et Pompes funèbres,70311,CONCESSION DANS LES CIMETIERES (PRODUIT NET),472000
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",26,Cimetières et Pompes funèbres,7066,REDEVANCES ET DROITS SERVICES SOCIAUX,50800
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",26,Cimetières et Pompes funèbres,70878,REMBOURSEMENT FRAIS / AUTRES REDEVABLES,500
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",26,Cimetières et Pompes funèbres,7088,AUTRES PRODUITS D'ACTIVITES ANNEXES,60000
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",110,Sécurité intérieure - services communs,70878,REMBOURSEMENT FRAIS / AUTRES REDEVABLES,0
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",112,Police Municipale,70845,MISE A DISPOSITION DE PERSONNEL FACTURE / COMM MEMBRES GFP,0
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",112,Police Municipale,70846,MISE A DIPOSITION DE PERSONNEL FACTURE / GFP DE RATTACHEMENT,0
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",112,Police Municipale,70878,REMBOURSEMENT FRAIS / AUTRES REDEVABLES,7000
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",213,Classes regroupées,70848,MISE A DISPOSITION DE PERSONNEL FACTURE,0
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",251,Hébergement et restauration scolaire,7018,VENTE DE PRODUITS FINIS - AUTRES,779760
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",251,Hébergement et restauration scolaire,7067,REDEVANCES ET DROITS DES SERVICES PERI-SCOLAIRES,4610000
2011,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",251,Hébergement et restauration scolaire,70875,REMBOURSEMENTS DE FRAIS PAR LES COMMUNES MEMBRES DU GFP,17000
